_id,close,date,feeGrowthGlobal0X128,feeGrowthGlobal1X128,feesUSD,high,id,liquidity,low,open,pool.feeTier,pool.id,pool.token0,pool.token1,sqrtPrice,tick,token0Price,token1Price,tvlUSD,txCount,volumeToken0,volumeToken1,volumeUSD
6236bf2bc0b5e15c90553348,3430.80245959344898362327214175935,1632009600,1128228593379098623578187565050826,428772994279257065886688974277719415407128,169512.6088871345018154339140341401,3444.114024066065767758964133224146,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18889,13516212414800812043,3294.126798440669091497994591791887,3430.80245959344898362327214175935,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1375114638310592144054927278492281,195244,3319.566376562002298341552255241071,0.0003012441646175717521254178893160004,311397694.5652240553087706846864825,535,56478238.022046,16781.09022160741807017,56504202.96237816727181130467804683
6236bf2bc0b5e15c9055334a,3395.979814361902174595825341707949,1631923200,1126087120268071977695111266076025,427862542746375960669206383888957902460991,154170.4310055672166294565656932931,3530.392676519209076927805072226917,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18888,11392683391477289026,3371.307914320708029520026651837878,3395.979814361902174595825341707949,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1352846008596703754035011613000000,194917,3429.749790000011393326123920843067,0.0002915664585549830088591538003792112,294782034.8952269734284257225242637,491,51396803.771788,14876.892047014006071589,51390143.66852240554315218856443108
6236bf2cc0b5e15c9055334d,3564.416941261384048572108051375869,1631836800,1123850501428717418665497674990888,427287083554042344595230772541597483389885,275790.3731601671525935825001834444,3582.429830459072068827119344010723,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18887,9466834083289640694,3362.213258083827006635888258319808,3564.416941261384048572108051375869,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1359556009725424130745074205686592,195016,3395.978715228595111367358465395642,0.0002944659209775661182258739498173457,299980771.8151907131215086428320558,579,91887314.334719,26510.686955455134473937,91930124.38672238419786083339448176
6236bf2cc0b5e15c9055334f,3606.617884233975931364513107931401,1631750400,1120095554178474259671745258371930,425782001332420653141503924587579261277203,359747.9168758740981075380853528607,3665.56812770515951720973249240011,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18886,10166188482650038027,3498.98669157400458445219905558336,3606.617884233975931364513107931401,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1327044034901175918560687639778096,194532,3564.416941261384048572108051375869,0.0002805507931533165995732680631412827,305776124.9102847773189687340587011,669,119896534.027782,33372.245695734728285988,119915972.2919580327025126951176203
6236bf2dc0b5e15c90553351,3431.798625000005680370960743268609,1631664000,1115785150567675646261745262725516,424483834148629183222236354866149767201433,153672.9799434302860373439316378546,3605.361370000003806246288789079452,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18885,12911221165540116348,3374.472152750283399790628405800333,3431.798625000005680370960743268609,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1319487204792582694257491011000000,194418,3605.361370000003806246288789079452,0.0002773647069946830168321278042698229,306148820.0762205068872318206810025,451,51261008.564081,14799.648028420609213039,51224326.64781009534578131054595139
6236bf2ec0b5e15c90553353,3286.584571678978105835119673660322,1631577600,1112669232503213224195857287076082,424032053081161439594491102055081500231730,246746.5278938669461353037831665167,3424.02103057790589985711281587163,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18884,10747760308058810157,3281.148445336017232824592117872401,3286.584571678978105835119673660322,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1353977264838418866117449837980824,194934,3424.02103057790589985711281587163,0.0002920542809374100450451217053608286,297047825.3959637294275263368390269,645,82279312.499979,24646.909265631511945869,82248842.63128898204510126105550563
6236bf2fc0b5e15c90553356,3408.781471102762742835284501102092,1631491200,1108313982691881821429097657223317,423086795227757755980659220011251583589343,504857.6537289888727578521137887362,3417.641225000009583679969454354295,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18883,10281457009244153427,3061.195500922341096553945256273843,3408.781471102762742835284501102092,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1381761332842939599679446664314703,195340,3287.706929459698717463144877425328,0.0003041633641488658649237803948076422,291740293.7518829464508412611023302,682,168252451.831019,51985.068129281624641265,168285884.5763296242526173712629118
6236bf2fc0b5e15c90553358,3258.822382032831892792148218639922,1631404800,1100085716286291716166216351126014,420207868278665055252927211442851404272057,231692.7690382298781445990582454046,3458.697703783253773946523300189292,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18882,9613169575889630289,3238.575008746787041404727024446974,3258.822382032831892792148218639922,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1356335442479083746829088758754243,194969,3412.12510821786685085787685231882,0.0002930724895143994877330915408978973,296567411.8552435698795839001078439,504,77257811.04193,22971.093492519859897769,77230923.01274329271486635274846818
6236bf2fc0b5e15c9055335b,3208.558858446162029767549422593077,1631318400,1095604678526782596983995967903402,419282242150152240189448691688792549180896,261948.8512660171250030021304430433,3337.786510000011271153924823720813,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18881,11663381646802026066,3208.558858446162029767549422593077,3208.558858446162029767549422593077,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1387871439030379946996127531794432,195428,3258.822382032831892792148218639922,0.0003068593138163628912704911595603184,290721529.1404639946914891296721536,588,87325182.843206,26691.184292972649016216,87316283.75533904166766737681434785
6236bf2fc0b5e15c9055335d,3429.754262788368058397652174469128,1631232000,1091617687893382667634020903753338,418202542617204205548014936064842306446024,510970.8716341351487145111414050808,3503.355981117283437563751301205049,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18880,10892071299318041305,3156.143278935406025430322322349136,3429.754262788368058397652174469128,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1398700011655177749689870603378671,195584,3208.558858446162029767549422593077,0.0003116664035529892357612615580913362,287455301.0989040712857864781839096,756,170272917.977776,51540.062813546492388035,170323623.8780450495715037138016936
6236bf30c0b5e15c9055335f,3495.875815000007867933772173345348,1631145600,1084570509502455074830610218393277,415463728532839879424584976669809004892511,358057.1875163620424894676614069681,3551.524813866192325336360023707125,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18879,10263577482634390810,3410.087529723259883978777926166211,3495.875815000007867933772173345348,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1352845126464139030650611945000000,194917,3429.754262788368058397652174469128,0.0002915660783192689905142889554702261,295978357.2291060677721034772711971,498,119334999.232964,34282.503783831953736366,119352395.838787347496489220468989
6236bf30c0b5e15c90553361,3434.555330000011679278990737964092,1631059200,1078553734628222094516437167131966,413589599495097854617001346557715320717806,629588.0367639026378415918229830973,3555.087157957825339796752773455957,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18878,8895557142988581009,3212.842025567975462938453797861208,3434.555330000011679278990737964092,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1341173788598523132723150671922168,194744,3489.70771178729818062896013291443,0.0002865569504925205566107813103601259,294426727.7527321171130805005286237,904,209843662.816601,61864.257656945351972655,209862678.9213008792805306076610329
6236bf31c0b5e15c90553364,3929.811836821191773079025596044673,1630972800,1065929523830246263106632079223072,410043321568048338648187547000195715017952,1298465.859074878821350778099168229,3934.080708228765289612500334655689,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18877,8199917327712473861,3282.62032795474850896195605365899,3929.811836821191773079025596044673,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1352645489981841565408425649000000,194914,3430.766730000004515449539490181367,0.0002914800330945259819039398206883715,281565932.4770752023671398367486293,1253,432659678.382835,122336.983617126498661065,432821953.0249596071169260330560735
6236bf32c0b5e15c90553366,3952.670806319078176294655246944113,1630886400,1045576880330584201245312383545942,403020865037454847068803567038561128829837,162813.3389296994443315115919215395,3955.720630097769198907930901666786,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18876,19696269628674682445,3889.553720098714800734602406800067,3952.670806319078176294655246944113,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1263746042311867453551844965707897,193554,3930.425334201524516884678884943842,0.0002544253903765233175451477257370272,345675253.5044367230165231213267186,395,54269805.041437,13816.950436796489364577,54271112.97656648144383719730717992
6236bf32c0b5e15c90553368,3885.542802553236452722074380845784,1630800000,1044416620997377692106407424023086,402679465247270127279600376374904666242362,185362.8237721774369810479187847146,3968.222538948716069010651306431162,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18875,29824624083610628255,3849.793481948255463336415766515622,3885.542802553236452722074380845784,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1260184868790372727876569602127152,193498,3952.670806319078176294655246944113,0.0002529934945256038853523382605615771,357955206.5419417984527992364468722,415,61809776.892986,15796.809543956622071169,61787607.92405914566034930626157163
6236bf33c0b5e15c9055336b,3928.233177025640068303409191187909,1630713600,1042747665411491154593669030334879,402392715331408227409359600840906392271015,248605.1989148088159324806035786792,3955.233763980651893299098032194792,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18874,22566140587138331831,3849.28122724692320132339863856178,3928.233177025640068303409191187909,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1271023952765521985094761369899436,193669,3885.542802553236452722074380845784,0.0002573642990994432206254515145916754,352226601.105471406540884888445202,423,82847938.861331,21240.998296559498681451,82868399.63826960531082686785955957
6236bf33c0b5e15c9055336e,3796.353267220176952563356790144367,1630627200,1041093638613373942729836577202634,401879243268650538579095654497858540932674,456893.8214917257984744724880943113,4019.227462189609386808854198763785,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18873,19882664647706769587,3721.736523366853515380483121837449,3796.353267220176952563356790144367,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1264098610940217221455914494751645,193560,3928.233177025640068303409191187909,0.000254567372896426426972035165605472,353702120.9331906220580422642310744,616,152304692.413748,39244.404815368520410221,152297940.4972419328248241626981028
6236bf34c0b5e15c90553370,3834.477269552664601609713346845331,1630540800,1035040224349332522506536173795956,400610349783003653782708207142519497386087,428133.7604292193425671943246408598,3881.464103963198700405888812795415,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18872,18166162543163968810,3736.740422191922301459101616195845,3834.477269552664601609713346845331,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1285839534286659103264215977543781,193901,3796.519358374476899323765395376968,0.0002633991573871919923599535793674698,347703495.7808886743173080003381238,620,142727013.612988,37681.040534331652123397,142711253.4764064475223981082136205
6236bf35c0b5e15c90553372,3430.554354438035726517745136458892,1630454400,1030313824015042002931185433735802,399282677592879896288164293421071159933987,456155.6513148475187850932156633973,3838.964206051280487215965552212333,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18871,6809848923597614671,3396.536957173854266290494680584892,3430.554354438035726517745136458892,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1279435801424606520262673077937448,193801,3834.618554531510644715772592871153,0.0002607821314634445179225801136643236,348866653.4998557183555273379144815,816,152160504.362838,42593.451031882558813016,152051883.7716158395950310718877986
6236bf35c0b5e15c90553375,3229.067734084735716343881876304182,1630368000,1024656580581708899530910578343546,398655133199968123230104354706359502521985,661893.3935855431632537276900285952,3454.460865823785421836753464386175,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18870,21401939705667353561,3200.560172451054828626481866034817,3229.067734084735716343881876304182,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1352316261954366168131116295971116,194909,3432.437407321190903090755313282009,0.0002913381604183248062214230820852582,381891300.413365130682369136641762,912,220717513.080752,65865.280192504577244928,220631131.1951810544179092300095322
6236bf36c0b5e15c90553377,3234.039179877243428031696287136397,1630281600,1019475072280670600858907127810462,397649376054451029328401172022068971972414,403012.6668999446549659706035863125,3337.257693075075829247922428476955,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18869,32769249203926190249,3159.320446169649935043035615053752,3234.039179877243428031696287136397,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1394245107203406566651707515649950,195520,3229.095647772724112409933160879879,0.0003096842302239489928843367017086692,377667030.0987524713633359828362686,629,134332974.541536,41412.435234139038317965,134337555.6333148849886568678621045
6236bf37c0b5e15c90553379,3236.905769851986568918686062847224,1630195200,1017241132138057028655590168847725,396943600595614517393361149535717399049550,271175.4964703251532058799845136565,3280.299206391879736596171577376453,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18868,29809271742230611546,3170.787159028720158113692718786988,3236.905769851986568918686062847224,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1393093724992655154406281929011155,195503,3234.435503430265412711235919660765,0.0003091729604561459603079869283736588,374853837.1984838851280430882516284,546,90383674.631989,28087.927249284086007151,90391832.15677505106862666150455201
6236bf37c0b5e15c9055337b,3269.474070862867987304993005319243,1630108800,1015632351030639776013099764589135,396442931697391617755801884870048888409800,122651.3210156687542953460211739765,3274.761903367264066837999370834256,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18867,27427881027627164620,3224.158210025889628105459704292166,3269.474070862867987304993005319243,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1392744445111395085067206933025980,195498,3236.058004832527170328129445263056,0.0003090179466828661218482611267394991,369073945.1026026536053396146364307,363,40863413.688027,12611.616776247472199562,40883773.67188958476511534039132552
6236bf38c0b5e15c9055337d,3100.569441208270406388891288626467,1630022400,1014999280596153554780970573779104,396153865704580095268189907272121906992043,293115.2775715968626563062227986153,3287.013858867841635370158030635639,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18866,23790897827374130085,3074.257020251377871531057929017864,3100.569441208270406388891288626467,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1385649443240254344440589715884371,195396,3269.282308202373819019042370134936,0.0003058775308241439258218391653095099,367600012.0407482025110235231211516,578,97778816.876084,30895.257216403894104454,97705092.52386562088543540759953859
6236bf38c0b5e15c90553380,3225.210533479906106374299805848654,1629936000,1012131231173047083243217065489320,395705728185129102573088194608265568573780,366124.4314412631682086072611887662,3240.691957921096703824094475719165,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18865,21855479462223546443,3072.63883312827093637648218311761,3225.210533479906106374299805848654,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1421394045290780966658609960248743,195906,3106.92081068789999853941705266142,0.0003218620817627440830799657920044802,355950181.8943172069787637947663736,790,122003604.691959,39032.246063567595152032,122041477.1470877227362024203962551
6236bf39c0b5e15c90553383,3180.255735409954750786388946580077,1629849600,1009887178281686971563585320302061,394649883772287216383351142863388050418630,359694.1208785290485117580292151672,3237.194167328073043833308582011883,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18864,24931610977311950450,3093.999043210796189375197782319497,3180.255735409954750786388946580077,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1395084613840055213764546275969360,195532,3225.210533479906106374299805848654,0.0003100572783138686403426112945609743,360577999.3512016397045013444874777,975,119904438.746763,37807.669462720083080218,119898040.2928430161705860097383888
6236bf3ac0b5e15c90553385,3326.960391706403492606981839706009,1629763200,1007029318932947795802831122989183,393876023319101734878733900943986613844884,342855.8225329783351899313604396588,3348.142653556115072391919178511352,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18863,22524102814459499764,3161.482024445981176619571397378894,3326.960391706403492606981839706009,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1404910186685250351036728211731828,195672,3180.255735409954750786388946580077,0.0003144401215492482331245716917019725,358640927.169227319729705707220249,828,114230395.526597,35261.218016429938024601,114285274.1776594450633104534798864
6236bf3bc0b5e15c90553387,3244.756373647022034625202738933296,1629676800,1005187432845788227771087460413095,392905687812020024566476532488248705792797,270060.0017339405794120859403276604,3368.718398083082726043405521769587,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18862,21820280635544915356,3244.756373647022034625202738933296,3244.756373647022034625202738933296,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1373840005782659076333849500539157,195225,3325.7289429536125238819745760648,0.0003006859600265228418495788024277486,366592372.3539443953554210989446839,803,90046694.920334,27110.377547419823830911,90020000.57798019313736198010922004
6236bf3cc0b5e15c9055338a,3237.026246005148736830486672321406,1629590400,1002731638162150985130810983138256,392391438946386956215685550281739825028643,258203.7235890951562504875524513205,3263.60547663201217199671219852847,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18861,24468928893358638510,3146.027640165936069955244654363947,3237.026246005148736830486672321406,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1391356408075332520641871751351754,195478,3242.517900890252174278649637547832,0.0003084023066535559220657258313307952,365301743.1747013304459140123241699,952,86059413.370776,26876.431144703043297659,86067907.86303171875016251748377354
6236bf3dc0b5e15c9055338e,3277.173902627895247106463939935749,1629504000,1000919213143767822118287983580574,391838350805120215815423664475962609399129,232666.6553766271137575601100517047,3297.951258235227242337456363083391,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18860,23740328926429520212,3220.89735156652269111431713701978,3277.173902627895247106463939935749,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1392360553408533604608427485762258,195493,3237.842696410373495867130582627851,0.0003088476166889292029550568942689224,365763528.476392436071545262333781,899,77543918.51149,23746.008002375865087484,77555551.79220903791918670335056836
6236bf3ec0b5e15c90553390,3177.051042085395347368893450693413,1629417600,999361691873131669721934059428144,391253893503808892935721469534696735598577,316846.6618965087594561256178489954,3291.639495377529696156386886592818,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18859,21960771007110051012,3177.051042085395347368893450693413,3177.051042085395347368893450693413,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1383983374657040619994348235539159,195372,3277.158308968190432516468373456136,0.0003051424147754549163083740521427733,368825033.9546160261321345755141409,848,105654603.880783,32594.148190709380187722,105615553.9655029198187085392829991
6236bf3ec0b5e15c90553392,3023.171710045607690688920757240008,1629331200,996449485353298359383290747805207,390641707028232605961445228986520749453991,413767.692133937198467319452295455,3174.215234035539817196485721045906,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18858,21494493547283408036,2958.601990534257761963540394366242,3023.171710045607690688920757240008,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1406246316682538732362666828566234,195691,3174.215234035539817196485721045906,0.000315038498107341510341768358455339,370527520.9494151988012677711837116,841,137962462.319399,45494.897805173479337032,137922564.0446457328224398174318181
6236bf3fc0b5e15c90553394,3017.899326755897641790553949381797,1629244800,992616423934750870214604170820304,389837750204151502475037731547076757766294,533754.8959502164544874901161487249,3120.688136647175321898671684777276,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18857,21396954096915696145,2967.931713929953413188701087879768,3017.899326755897641790553949381797,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1441452145127594602042825139990782,196186,3021.055542477646081893725907812565,0.0003310101340208641243239403991931696,357550874.7455035982888989187944974,1010,177912158.369349,58575.353894658037969344,177918298.6500721514958300387162415
6236bf3fc0b5e15c90553396,3156.839610814263447945306288357864,1629158400,988479924804968527975894162033728,388494351340490829766347398146916333198610,649078.7068466681378920446719591581,3278.015010633435396127125607553807,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18856,21240041881573625081,2996.731594829406934137974050579006,3156.839610814263447945306288357864,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1442888151755115224033728885145394,196206,3015.045240164055059846012366059385,0.0003316699818227562851703485165685323,355436430.0796431696628586698790056,1073,216281372.475766,69107.847693944510140253,216359568.9488893792973482239863859
6236bf3fc0b5e15c90553398,3309.05039293240006121103720012817,1629072000,984128181984712028221619394588219,386680211060738297127603503092471086472270,400022.4735388338600673964186479379,3323.572245944252456028552607534146,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18855,22457706398877536642,3150.725429752561898072305904150441,3309.05039293240006121103720012817,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1409875263811503140371050328571837,195743,3157.895727169077808985927472984808,0.0003166665673589097296409435640328517,361159421.6778615717130853512417609,732,133255477.217534,41240.830177621269932077,133340824.5129446200224654728826457
6236bf40c0b5e15c9055339b,3267.162599976752599366060221866539,1628985600,981725320194371516415542580879572,385516521496369061312750505422385776487350,444875.1723164957473103133957172522,3309.05039293240006121103720012817,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18854,19548708271870152057,3127.588119871720980182951007159358,3267.162599976752599366060221866539,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1377297925161976259452878273704058,195275,3309.05039293240006121103720012817,0.0003022015023209798555215991350208315,366444479.9826109362154900224529386,863,148302435.435474,46466.036403810916047425,148291724.1054985824367711319057507
6236bf40c0b5e15c9055339d,3319.977459189427542436398863023271,1628899200,978051161701945066191632624199638,384483135728716361998411857107672138511939,294062.7059269865691297247771098904,3322.489936094219749058577145629674,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18853,21901730342766566875,3220.932003310912437920025058613853,3319.977459189427542436398863023271,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1386287050902132263371395261663917,195405,3266.27565807004599273873471191316,0.0003061590951545323558370369598733729,364991890.0674838032412599866384548,902,98001159.160036,29997.664742309141568392,98020901.97566218970990825903662998
6236bf41c0b5e15c9055339f,3046.19518270282501610817937819888,1628812800,976058007632202261211720143922902,383726950224972144522909787165793872636034,418110.1835560202354624684129937283,3319.977459189427542436398863023271,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18852,42730328005870691432,3046.19518270282501610817937819888,3046.19518270282501610817937819888,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1375029501702722282239506373314987,195242,3319.977459189427542436398863023271,0.0003012068642912262386936703320330757,348444364.064931494644071755137532,852,139474294.235396,43608.727921351443476424,139370061.1853400784874894709979098
6236bf42c0b5e15c905533a1,3168.897774943729662883684828049224,1628726400,971632529160360486013535861125030,383121717787324999585035065840813012497361,678330.263896134630384661841205772,3253.868733277690516375065999966505,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18851,29166341538057715675,2981.874557736305990276355494882006,3168.897774943729662883684828049224,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1435491814016330041228174042786530,196103,3046.19518270282501610817937819888,0.0003282783735192966196620205364942493,343379754.0722301229075660564932678,1104,226052778.279519,73318.721683338293164912,226110087.9653782101282206137352566
6236bf42c0b5e15c905533a4,3143.833898678132576100161460625439,1628640000,967430047513198069856839237873705,381387803278993503003116224266601598116036,398224.5260016755871127118952673648,3262.944504340233196418198082794069,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18850,22168773440441991295,3140.803220364389971181688289370748,3143.833898678132576100161460625439,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1406751610593734870075482355157407,195699,3171.935338192660007600271299847602,0.0003152649387139748352938418389272513,344022121.4757176563356953197371277,771,132721599.27813,41414.320665492066654984,132741508.6672251957042372984224549
6236bf43c0b5e15c905533a6,3171.244716747581687826153760612419,1628553600,964152852852268035759790832792106,380451927156206875649844039636622639362307,557759.3946670088737280014452030373,3222.692141936469620529634040791802,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18849,22307120518404519562,3064.94624726426355250864193178515,3171.244716747581687826153760612419,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1413404796361822068597009928772016,195793,3142.143723059365588221549083432376,0.0003182540609652140537897678223566835,333835275.8613786191656383901729989,998,185914021.541748,59209.306945595104256113,185919798.2223362912426671484010129
6236bf44c0b5e15c905533a9,3015.499225356020793426788959287627,1628467200,960095215239869545665785884252376,379073675387241105680256563675962519105833,1223316.130447609558657299339719812,3230.849805595449585584544197080908,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18848,20244715817339966861,2903.08097212519085192813236838714,3015.499225356020793426788959287627,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1406759089149014486002413885027470,195699,3171.901613255818444990937959908149,0.0003152682907379159481225924814020813,334210192.3207769776142105580048776,1387,407681968.39457,132750.139879442185456137,407772043.4825365195524331132399353
6236bf44c0b5e15c905533ab,3159.316353617784468377270383548678,1628380800,950148655504720573218976803020134,376299056330896061774901809360400193298999,661423.6001958115133408447041230352,3178.200398803593812000878151667685,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18847,20463423961188051100,2961.927903014601554105129145623876,3159.316353617784468377270383548678,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1442779533834499757398295321799710,196204,3015.499225356020793426788959287627,0.0003316200487108188088298195084208286,358866070.5874595134430492843948321,1228,220432103.450722,71825.775991145871898133,220474533.3986038377802815680410107
6236bf45c0b5e15c905533ad,2887.202737169256453236942894643842,1628294400,945403988957941597708096129364920,374332427196054817085403541160202412531377,1018087.255160438207582961536495642,3168.018245947005571008790138076295,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18846,18056097743608038255,2878.53477500000650387009200211824,2887.202737169256453236942894643842,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1409558244071538261178423095595971,195738,3159.316353617784468377270383548678,0.0003165241742425964270906880804956684,363327231.6093038283850591399532336,1559,339540661.40664,111102.4748935155518517,339362418.3868127358609871788318807
6236bf45c0b5e15c905533af,2825.178339675872550938916564628776,1628208000,937190530107947947888508195687285,372465703670468478495402048053784512972306,510051.7809387678223388941071560994,2940.859701787289704781300902552527,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18845,20860661730049036768,2725.570962291582155633865715448702,2825.178339675872550938916564628776,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1474487825212707938028196230002044,196639,2887.199445104160337671669450635274,0.0003463563979605584194872568322954355,350958770.7104099799508075917663751,890,169949754.947802,60663.869372772224653647,170017260.3129226074462980357187002
6236bf46c0b5e15c905533b1,2724.837378166962022654586753281482,1628121600,932444117641900675609884774249987,370989883488566962935243707433856419933918,691639.4401993385936672108513352752,2834.783572462485096744054164827405,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18844,20827239164938766701,2573.005241103106707442371781380494,2724.837378166962022654586753281482,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1490584667933700704294106094731533,196856,2825.178339675872550938916564628776,0.0003539599557154781731463479930814045,317571055.8899150336562294848021147,1166,230568308.803538,85314.962643849255014819,230546480.0664461978890702837784248
6236bf47c0b5e15c905533b5,2505.183083897741246345716212390742,1628035200,926690899697057493547985475569985,369210199246524648165366868844767328133026,534802.5580693263715503434187690385,2758.263775868676838822011841241679,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8-18843,27441966232699540635,2467.98939724739302662793604605479,2505.183083897741246345716212390742,3000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,,,1517185699186121978300631389814918,197210,2726.978328606339477057654745446823,0.0003667062512048139472455316615108305,312687909.9913012407148542881022243,1243,178364182.079275,68152.465767265853778721,178267519.3564421238501144729230126
